,Timestamp,Open,High,Low,Close,Adj Close,Volume,target_scaled,lag_1,DayOfWeek,IsHoliday,DayOfMonth,MonthOfYear,TimeOfDay,log_price,diff_price
109,2023-01-18 13:30:00,135.72999572753906,136.27000427246094,135.3800048828125,136.07000732421875,136.07000732421875,5633754,0.15494487499849674,135.72000122070312,Wednesday,False,18,1,Evening,4.920491797677437,0.350006103515625
110,2023-01-18 14:30:00,136.05999755859375,136.16000366210938,135.63999938964844,135.76150512695312,135.76150512695312,5789557,0.15078828346112227,136.07000732421875,Wednesday,False,18,1,Evening,4.918238570318562,-0.308502197265625
111,2023-01-18 15:30:00,135.75999450683594,135.82000732421875,135.02999877929688,135.2100067138672,135.2100067138672,6130226,0.14335769250576913,135.76150512695312,Wednesday,False,18,1,Evening,4.914197861749809,-0.5514984130859375
112,2023-01-19 09:30:00,134.0800018310547,135.3249969482422,133.86000061035156,134.4499969482422,134.4499969482422,13589396,0.13311773250509895,135.2100067138672,Thursday,False,19,1,Morning,4.908602546000592,-0.760009765625
113,2023-01-19 10:30:00,134.47000122070312,135.38999938964844,133.77000427246094,134.49000549316406,134.49000549316406,8837583,0.13365678597285013,134.4499969482422,Thursday,False,19,1,Morning,4.908897877401287,0.040008544921875
114,2023-01-19 11:30:00,134.47999572753906,134.8300018310547,134.19000244140625,134.44090270996094,134.44090270996094,5275168,0.13299520166345902,134.49000549316406,Thursday,False,19,1,Morning,4.9085354028201005,-0.049102783203125
115,2023-01-19 12:30:00,134.44180297851562,135.11000061035156,134.27000427246094,134.75,134.75,4548508,0.13715981115859188,134.44090270996094,Thursday,False,19,1,Morning,4.910814958814044,0.3090972900390625
116,2023-01-19 13:30:00,134.75999450683594,136.0500030517578,134.75999450683594,135.88499450683594,135.88499450683594,6027420,0.15245211249030266,134.75,Thursday,False,19,1,Evening,4.919141117133016,1.1349945068359375
117,2023-01-19 14:30:00,135.8800048828125,136.25,135.50999450683594,135.70970153808594,135.70970153808594,6417867,0.15009030995882777,135.88499450683594,Thursday,False,19,1,Evening,4.917859710766081,-0.17529296875
118,2023-01-19 15:30:00,135.7100067138672,135.8300018310547,135.10000610351562,135.3000030517578,135.3000030517578,5918984,0.14457025442521898,135.70970153808594,Thursday,False,19,1,Evening,4.9148583610924925,-0.409698486328125
119,2023-01-20 09:30:00,134.8300018310547,135.1999969482422,134.22000122070312,135.0500030517578,135.0500030517578,18833398,0.1412018898120848,135.3000030517578,Friday,False,20,1,Morning,4.913022487660404,-0.25
120,2023-01-20 10:30:00,135.05999755859375,135.57000732421875,134.9499969482422,135.5399932861328,135.5399932861328,8038396,0.1478037528770848,135.0500030517578,Friday,False,20,1,Morning,4.916617562818702,0.489990234375
121,2023-01-20 11:30:00,135.5399932861328,135.75999450683594,135.0399932861328,135.64500427246094,135.64500427246094,5886939,0.14921861403843684,135.5399932861328,Friday,False,20,1,Morning,4.917386353143491,0.105010986328125
122,2023-01-20 12:30:00,135.64210510253906,136.05999755859375,135.3800048828125,135.69000244140625,135.69000244140625,5560274,0.14982489499816154,135.64500427246094,Friday,False,20,1,Morning,4.91771560602546,0.0449981689453125
123,2023-01-20 13:30:00,135.6999969482422,136.99000549316406,135.69500732421875,136.94500732421875,136.94500732421875,6970362,0.166734151144466,135.69000244140625,Friday,False,20,1,Evening,4.926855108085327,1.2550048828125
124,2023-01-20 14:30:00,136.94500732421875,137.88999938964844,136.88999938964844,137.47500610351562,137.47500610351562,8217897,0.17387506767721717,136.94500732421875,Friday,False,20,1,Evening,4.930689847995827,0.529998779296875
125,2023-01-20 15:30:00,137.47999572753906,138.02000427246094,137.26060485839844,137.83999633789062,137.83999633789062,9878805,0.17879274843565018,137.47500610351562,Friday,False,20,1,Evening,4.933322164617113,0.364990234375
126,2023-01-23 09:30:00,138.1199951171875,140.63999938964844,137.89999389648438,140.46749877929688,140.46749877929688,17129317,0.21419429341387475,137.83999633789062,Monday,False,23,1,Morning,4.95207000009469,2.62750244140625
127,2023-01-23 10:30:00,140.46499633789062,142.8000030517578,140.46499633789062,142.33999633789062,142.33999633789062,14450008,0.2394233114720632,140.46749877929688,Monday,False,23,1,Morning,4.965219405017361,1.87249755859375
128,2023-01-23 11:30:00,142.33999633789062,143.31500244140625,142.16000366210938,142.45249938964844,142.45249938964844,10812509,0.24093911666570555,142.33999633789062,Monday,False,23,1,Morning,4.966003965695933,0.1125030517578125
